"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Hong Kong SAR, China","HKG","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60521.0619947314","64510.424409565","67657.4854337434","70035.5920198352","70793.1401799049","70491.2185790799","72975.3843970205","69482.7788000297","71528.588529037","74984.9621740306","74503.2017512078","76274.4864803992","79259.0045777197","84088.0527301878","88669.9705693915","92977.1667128482","96709.1153735873","97963.989412992","96785.6211928952","103036.361554268","105115.090528883","104404.848830201","105721.379310548","107989.405549778","109635.829982116","111658.822277571","115215.568427818","118187.678644152","117910.633191841","",
"Honduras","HND","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10894.2705691442","10970.2834871118","11273.241448692","10934.2267469871","11194.1098927874","11145.6736289312","11121.8374729022","11200.5249245234","10739.0775497616","11322.1517414112","11454.0186290244","11549.0850835318","11886.9544016237","12361.6893511967","12604.1016139292","13140.1438221089","13676.6863522024","13643.0223482486","12694.0917007327","12638.4114484858","13216.2441657984","13444.6775857479","12858.1779014241","12768.8548132152","12759.8955419254","13050.5078898149","12990.025301859","12809.4651741543","12787.7974486793","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4578.66846248476","4412.61880087619","4321.65097914914","4195.30957259735","4270.2298583012","4370.03674268351","4421.09958741781","4445.89127634599","4466.9814392035","4454.69880354838","4512.52323255324","4530.54439359531","4592.47022012688","4695.00486876283","4827.12022266617","4990.0586159066","5171.49775580667","5346.41389877702","5460.23775568362","5653.16357913756","5767.11829461795","5949.13051426683","6109.38942554335","6261.87811544692","6382.77075109453","6472.27914637149","6575.20806438819","6629.94756281342","6697.24924440169","",
"Croatia","HRV","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36826.9324010459","39360.3601086224","42217.2128160581","44244.5631272008","45304.9356005895","48613.2022515735","52086.4373505221","55309.2065029001","57298.2953962068","57937.7233833371","59679.5722360377","62078.7813427039","63846.618001116","63927.4814940992","59796.6907075157","61384.8704853345","63978.2857151924","64843.9778068026","66328.7884464228","64346.2290281794","64949.3142782988","66941.6682967835","68028.6248015542","68825.0355444057","70282.9059733139","",
"Haiti","HTI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9084.44869003321","8474.13281359376","7902.15724467018","6849.72586383223","7400.40032239217","7578.3012755575","7643.91671171768","7665.92638292378","7729.73253310101","7735.79262818241","7601.60500758042","7573.25775831286","7727.70686853848","7533.7984894313","7708.95771436357","7753.8683694369","8098.45153847971","8026.30913348204","8311.96072782543","7771.35987661391","7982.47445968391","7777.83848747557","7827.8314737031","7897.36664069862","7840.11339558298","7794.68800089479","7790.60951798991","7742.19559570398","7470.46645896132","",
"Hungary","HUN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42011.6296184813","40988.0377542541","43126.9195221288","45102.194691594","46229.4119683876","47361.0487982651","49118.5384476763","50310.6583239584","49846.1902564558","51609.6452407456","53372.9262375107","55827.6405630976","57236.708172267","60299.934552625","62713.6489783497","64982.3052160732","65341.6410426216","66772.5286495464","63833.3842263362","64754.9529479979","65647.8538990177","63932.792583489","64039.4272005809","63185.6791249276","63694.3047580098","62956.5723929665","64622.5174897083","67548.2721938901","70583.5525319113","",
"IBRD only","IBD","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11831.7681344432","11660.266366008","11776.1386395824","11858.960294226","12128.3132175176","12542.2225956097","12939.3900424811","13013.3521693902","13295.209680499","13816.4399155646","14147.9394570382","14613.7092016231","15266.1826349712","16113.9855144267","16969.8930219156","18085.2696023569","19349.7391977192","20213.8434883656","20566.9123412029","21905.7371831981","23000.386073042","23943.27449944","24949.0302184685","25903.2541618281","26825.9905320304","27925.1095106572","29145.9926374408","30240.3242317016","31208.0747903217","",
"IDA & IBRD total","IBT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10874.7297162843","10715.5596000911","10785.2050390676","10820.9236308985","11040.4929968211","11393.3955644172","11710.3255711245","11762.4988374844","11986.8838877488","12412.9979487691","12688.4703288039","13080.4537638926","13624.4970014386","14347.9018984035","15072.6325055447","16003.4077894259","17057.1582117906","17763.7869060678","18053.4648846417","19137.3691337178","20015.7291023908","20798.2674161031","21633.9178012855","22403.3123206236","23119.1650172171","23969.9528669989","24894.8223292453","25727.1030476415","26425.7166508846","",
"IDA total","IDA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6236.79327510077","6179.48607319683","6064.1909319465","5930.42365652509","5981.07875507742","6103.43676889945","6114.04939332452","6147.1481977193","6177.17139883469","6239.85828475534","6366.76283933369","6527.38172503653","6687.28874334993","6945.18541717679","7198.7350737981","7463.16376698862","7748.78570883345","7955.98125976292","8184.09671310174","8443.7669601847","8651.86340662716","8939.75460917951","9281.25807600634","9584.48815008555","9795.22237411041","9968.2913236833","10147.6054566724","10358.5839574186","10478.0999515458","",
"IDA blend","IDB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9677.19443677698","9746.9543918141","9523.48581483824","9371.48255042672","9411.96894350011","9574.31026063525","9453.30482995377","9464.97135271991","9404.38496793382","9451.05652973115","9612.96565788393","9969.13995097593","10173.2235870257","10611.6043624787","10987.0621160898","11314.9135823961","11597.3014877526","11713.773428273","12005.2333104794","12308.9644723704","12509.0042505233","12891.0297629371","13445.2679070432","13859.832487618","14064.6204883266","14228.3420616162","14426.1309272746","14656.5177673267","14609.3377869352","",
"Indonesia","IDN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11869.5374170618","12168.9403335369","12661.7610089188","13303.8395812536","14067.8161880854","14844.0262332851","15182.273429625","12816.2469267905","12588.0985049343","12997.9304439743","13417.5825494734","14125.0203620246","14674.882921808","15220.6661675086","16240.3237491445","16713.3331241091","16976.1378639988","17451.9583127401","17770.3483972306","18360.1387858453","19033.0955771793","19564.3080073901","20487.6574213978","21165.7371411865","22033.5672758573","22850.9626276479","23302.751075772","24013.5505605316","24884.5344306294","",
"IDA only","IDX","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4648.26631736652","4524.79562065472","4475.990301963","4348.49923659964","4427.49047924275","4529.71771179891","4599.7820353764","4647.80498871975","4720.04404036616","4782.83568433752","4898.65696909543","4962.00023864197","5094.72025074235","5259.44136380095","5464.58385189723","5699.72858298822","5977.626107225","6228.14972903563","6410.48805213548","6643.24202461882","6845.59900570494","7111.2543966188","7378.86852351736","7629.89859083148","7850.95012265907","8071.00811504121","8281.31200485892","8500.008141321","8714.50571665353","",
"Isle of Man","IMN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5216.65591473492","5379.93462516008","5509.4510023878","5734.00548537331","6031.67038120367","6350.37217058827","6464.42150208758","6714.62623869995","7153.13687313459","7264.1732458301","7428.87818611483","7527.14141953888","7919.75799530169","8333.4452061853","8769.43642433591","9409.23809745415","10061.0823281492","10310.9959881263","11095.7733322","11983.3010336021","12593.5186397287","13257.5851670069","13967.2710930504","14849.5628070986","15885.8493290195","17038.2965773064","18081.0148004218","19036.1207469618","19570.9218885096","",
"Not classified","INX","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77070.5832271948","79605.6613037574","80306.4302308988","81932.2546938901","85748.8760529363","89066.0929596814","94208.9860530279","94592.8999108624","98045.1143593293","102195.883075251","104766.962531483","108990.362032145","110063.954246611","114604.545534232","114517.29011368","115970.471768963","118479.158686619","114309.276987852","117701.911072107","124450.400506645","127275.981059691","128147.910035093","126258.46923772","133917.896233565","162848.9274243","163269.558809168","171761.058072959","180679.817469212","186515.963617283","",
"Iran, Islamic Rep.","IRN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42568.2311974353","42709.3745261108","42162.7037177371","40523.9397217431","40422.0823519303","41254.7159896746","39982.7127413399","39393.5784072613","38289.8780782363","38970.3324709526","37708.1921122628","38863.1255208734","39715.2520819891","39028.653568991","39336.7643991955","40893.4727886976","44002.1240219568","45475.8722918689","45437.2748708472","48993.2016945571","49423.1993078008","45629.9614568053","44262.6720529544","46254.4887757463","44190.1903330828","48594.450259964","48655.3854515276","45113.7329651916","41543.2842461652","",
"Iraq","IRQ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13301.462734046","17102.9001958986","21472.2525821123","21454.8859929655","21110.9611540564","22551.9943401578","26350.6315951638","34328.5096679099","39029.9776829186","38239.7570382435","37893.9397699688","34189.0795978916","22171.9541650083","33185.6196527486","33726.8261474639","36397.7332513158","36256.7278049742","38466.2379121348","39007.1912739347","40391.1931033955","41536.2665699346","45071.8677402941","46032.2681533007","44071.4862080609","43278.1467655627","48282.2672319216","48332.1085358953","46336.4605993316","46836.5230070952","",
"Iceland","ISL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62255.9476634129","59682.9946138614","61036.9481135355","62630.4677698306","60333.4051965993","62610.1285257791","66313.4356000398","68235.1254722606","68139.5125265341","69099.6456234651","70743.7939797741","72240.5244272217","74242.0782108477","79791.7112183503","82657.5974040862","84002.2257071262","88592.6637538506","89739.4291881981","88573.5152270148","85402.240532614","86867.2326515435","86419.2566324759","87556.5384556772","86469.2757560672","87795.5346779463","90323.3933013293","93161.0938174446","95624.9068227917","95385.168252486","",
"Israel","ISR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67541.3846374238","69888.9522754254","67786.2365170182","67467.2420880781","71134.6211304743","73078.4021262436","75494.6584609649","77773.4753063712","77945.8981535425","80672.8084636307","79506.7065895472","79753.5794250701","79143.5968245852","79838.1267398177","79415.8273028653","81001.2026776274","82072.8173257682","81367.7675908923","81705.269275738","83242.6560856816","84793.8904999885","84095.1750808811","85277.5706939837","86059.6667686653","85854.9091404935","87074.9581935755","88070.4707717443","89178.1440227081","90417.4585890001","",
"Italy","ITA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97784.0754109367","100925.465430565","101655.758404366","105713.450057324","110122.891190245","111339.999037014","113409.765670745","114939.045153501","115581.855370947","118701.907169984","118719.420212814","117190.61016953","115390.177101392","113224.225083902","114723.969868818","115393.676995779","116316.69961111","114456.823881908","110516.245513312","113379.297770349","114101.638415545","111013.32110023","110221.555280459","109173.723485344","109148.243482583","109144.736938432","109632.467900434","109717.417477252","109583.942970152","",
"Jamaica","JAM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22655.9758444437","22801.7401567816","24805.1251014434","24546.3434874935","25292.6141548402","25121.3141376947","24906.614367364","24109.3517672189","24305.2988187846","24364.6096852922","24409.2274673305","24583.3494251991","24689.0218347506","24723.7224291862","24712.1017819615","24932.1644005924","24908.4196476119","24649.0762033691","23634.2456923369","23329.6545203093","23591.7624529441","23554.7365533273","23325.6667931043","22810.4304070757","22574.2962119551","22124.3718845879","21480.8335111022","21340.0088349497","21014.293340363","",
"Jordan","JOR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41979.6820919243","44512.2387142687","42853.5875273727","40330.2337324769","38930.7243932669","38027.5171568931","38255.9241881207","38539.3806553112","39085.9734404708","39918.2858104199","41622.0591744113","43712.3317449175","44607.1081865008","47030.084119971","49168.4781854966","50846.9160258838","50312.7629134873","51461.1170934206","50418.0951824288","49490.8565748558","49047.4699970972","48042.5872248997","48055.5269222159","46808.4462152664","46431.6089558487","46697.7042950251","46009.7515640369","45485.6682220624","45222.7701847544","",
"Japan","JPN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64365.5750526607","64153.6348923062","63703.558097731","64296.2403688744","65920.998670313","67565.9126703541","67684.0976528191","67345.5771952142","67811.8605029505","69877.966477394","70437.0295515804","71269.9912877245","72398.2732381956","73902.8160477184","74886.7923728979","75634.1574121353","76335.7738886995","75629.1481798089","72562.8560862632","75889.4530989613","76049.09193945","77481.6172672829","78390.3943255907","78114.2164907563","78682.1598634843","78273.0046124317","79204.0654918802","77897.3736055258","78570.2818343859","",
"Kazakhstan","KAZ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24611.0287041482","23263.070947019","21141.8447173119","19871.4784818643","19137.9062345048","19861.2670252038","20440.14947518","20312.5230793719","21042.3609469146","22920.5629734491","25262.2421626626","27248.8335052483","29418.7506096406","31928.5600182711","34286.3896181699","37193.2395548713","39562.8849216833","39845.9784197806","39397.943821335","41213.3722019208","43648.8783435327","45261.1379005971","47507.9738300382","48943.0280818014","49166.2289946358","49973.5321392905","52375.9171046977","54317.2968366024","56481.9599695013","",
"Kenya","KEN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8622.61103683912","8231.57949177267","7952.70101695175","7860.20450450345","7912.00704223834","7969.24466153924","7752.00737382167","7761.12626784134","7695.49717966344","7589.67774225872","7762.01917571744","7687.04075693525","7791.58939515028","8073.83902248124","8447.56376284394","8560.93495300377","8723.29277643255","8354.20262302035","8269.62945970346","8578.51731578704","8714.05690880296","8720.97013433847","8839.08805093511","8915.56081651108","9032.6834080638","9166.91179547206","9322.51866659848","9623.37989509763","9791.70393106236","",
"Kyrgyz Republic","KGZ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12204.8036453609","10303.3122466002","8803.68364161084","7006.55107756065","6574.64165722395","7041.2973875125","7628.70367468933","7728.40742461584","7782.56716548613","7957.33136890344","8253.80379708008","8499.80877442251","8677.20126794967","8964.29832744749","8550.23307529202","8570.97729318841","9228.49849968161","9982.28841812753","10265.1880892941","10089.8935050236","10499.2106609006","10448.2632173046","11669.2315660697","11950.4771467388","12164.1051047244","12629.6985497109","13274.8943391793","13455.7911054517","13886.5246130426","",
"Cambodia","KHM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4138.88441699622","2593.6964995966","2762.12294217468","2836.90406772416","2832.67949781971","2835.16867046531","3050.95679542434","3275.22689871554","3186.17377841669","3308.15035346849","3524.97134910678","3847.44034975579","4216.9755328052","4514.89883842474","4817.70397708672","4956.91862017758","4799.84433162896","4817.89255693693","4999.3012366523","5392.73294048533","5847.21924537253","6159.70888827352","6475.22077679108","6655.62304445486","6993.16436375334","7401.83767875265","7791.15728851235","",
"Kiribati","KIR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31299.2905419255","32626.4492952599","34551.5897853643","36603.4651837464","39032.5708603898","41330.9983883617","43075.2405876555","43377.3506481743","47384.7100631954","49550.1797982241","50913.1315552939","53398.8268537373","55193.4349107687","57026.1598965609","59084.471940367","61455.5973203799","64157.916949183","65687.9894980233","66481.3435178475","70139.1124806007","71303.2402651646","71747.0136767629","72993.5122994567","73551.5849993124","74731.6922187554","76218.648882676","77792.0832127712","79717.6278061312","81201.8022604886","",
"Kuwait","KWT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137509.817684385","135743.275689979","131538.421400913","126651.940434188","115460.267257115","114563.922102067","111445.614324455","112630.641405212","130816.817430548","141147.389791315","149948.995673783","152896.346321734","152681.938681886","146000.266682761","124574.412021854","112411.80928771","115554.844723174","115475.788231236","109411.845249253","103402.215046978","98032.7246964832","97641.5423189683","89966.5484982746","89488.2814957863","88420.0618327228","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29663.5375269797","29477.52991389","29815.491269789","30703.8192369035","30394.8874459988","31156.7202411149","31641.5939816965","31773.2623259988","31461.7102115047","31898.3855777949","31077.19505504","30618.4154725522","30618.6596542548","31195.2207721177","31530.1943162266","32195.8118741843","33238.884364089","33738.51193065","32617.2266012031","34258.2874777348","35242.5821860984","35167.5774293859","35701.2799594775","35751.6443814676","35578.1665710402","35523.5326678921","35728.5333138446","35638.3873574436","35481.011150813","",
"Lao PDR","LAO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4526.28424430457","4660.60139177181","4818.39159203349","5088.83756565242","5317.03379143499","5569.2365501307","5824.31463977539","5923.32009602058","6219.54957911932","6435.30048998245","6643.547535899","6878.73616499965","7129.88404001688","7400.32834614333","7724.35990927636","8146.32757163586","8509.91608380964","8913.05202085275","9321.43029935608","9843.38009966809","10356.6663203","10899.0351980708","11479.845660959","12058.7526006366","12646.7221021145","13247.9987735832","13875.9350833385","14458.1895562126","14825.0994802567","",
"Lebanon","LBN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42465.8106428943","46131.516981907","47427.647557924","47805.2566946125","47956.7524731246","52042.4809884285","51352.3870841287","52163.9318069556","50435.4658186418","49194.8945589196","48822.5525901322","47802.182972004","46595.8244539029","47341.3858860574","46948.2276764349","46610.1312826011","50327.8456109262","53577.8584969545","57440.0386526542","60080.1171702591","57634.0602495457","55683.8325349482","54467.4747642693","53021.8611662711","51089.7978135667","50186.3987334325","49482.4759109492","47836.6784978231","44349.0649438273","",
"Liberia","LBR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4077.16534611161","4049.56115790215","4105.36287304163","2803.56805846413","2818.9081809757","2889.21002553437","3015.31285720134","3173.95610468618","3261.17900893597","3302.24907381425","3376.00570053699","3534.19722816259","3702.00499400684","3910.10848642885","3822.89074766779","3711.67102209795","3502.43334943397","3488.27085175153","3431.97572860951","3249.34288885718","",
"Libya","LBY","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69796.8743020592","69882.240434634","66351.7105137812","63492.5755993053","69193.7046198581","69644.7589988338","75156.9752526775","77465.1122938912","79935.7574494573","79963.8761612599","78039.6221167116","80436.011547005","30081.9985659261","66401.9309694837","56861.4514470957","42774.7990891722","38574.4063968957","36871.1705293841","45803.79647026","51675.2679523751","52134.6272064717","",
"St. Lucia","LCA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34655.3882966405","36670.4708093002","36269.1636593087","36272.3663609183","35733.199236441","36253.9085332355","37056.7426965964","39040.3874990426","37477.8652499459","35935.1224658251","34684.6672783144","34809.4266358892","36082.9653077287","36956.9934711037","34760.2913335839","34640.1635459471","33475.6798544687","33719.7328755074","33094.1621747639","33712.1682471415","35526.1268505316","34900.041799036","34601.9733815901","35087.823486583","34551.455277626","34194.2537370797","34861.3048124418","35328.7969374799","35498.6260963333","",
"Latin America & Caribbean","LCN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29978.5391182309","29902.097992754","30272.9572334703","31170.8671411436","30939.5314025882","31753.8825236593","32301.2598466057","32499.4987785087","32251.9458493139","32726.5397940358","31987.9927582009","31565.4544680703","31584.1355024682","32233.8996197271","32581.449664795","33265.1849744875","34299.9366186061","34792.4113097997","33698.8611786733","35303.379387261","36297.8795037974","36292.5812457405","36855.886950382","36920.4376683343","36783.5770324428","36754.9694264552","36943.3388547841","36877.7444918541","36725.6236081454","",
"Least developed countries: UN classification","LDC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4025.30199152887","3928.36955149211","3815.90364423859","3725.03522189752","3825.70937545398","3938.16398080215","4006.42142552802","4045.04560606353","4110.96449055453","4174.98751122173","4284.68679272489","4388.56315191719","4513.50886765081","4688.96157402517","4931.92715005836","5182.79096778515","5490.1165505531","5750.47899953463","5921.49309433297","6149.75367477712","6311.93154719436","6551.98208992901","6780.52966875699","7009.55867872969","7183.75304872949","7333.50869196976","7471.23457575311","7624.08903719532","7781.90237416962","",
"Low income","LIC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4345.19611058322","4052.52002610802","3919.51644603295","3749.48257400215","3802.0334004777","3887.54102974282","3949.40241079906","3952.42300344559","3972.43020843576","3964.50256344475","4067.61314434654","4112.470474667","4204.74788938072","4323.44976909276","4503.42705668641","4705.41701407736","4970.06621482115","5183.96733694361","5336.14979771382","5557.80884767161","5660.24738829853","5822.2356021666","5997.12927182104","6175.34417268972","6313.68925277936","6436.08204898804","6528.97673961749","6584.0984705656","6663.11176577595","",
"Liechtenstein","LIE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11444.955834712","12188.6990398043","12716.6945716758","13051.3639642937","13925.195618843","14062.0120594663","14591.7288611795","13949.6362519841","14713.4906880224","15468.2749217734","15100.4795405119","15689.3669490578","16368.0997462723","17140.2460993775","17929.7531718068","18946.439642987","20008.2819509711","20928.2391856753","21723.2090535099","23510.4539810601","25276.7325118926","27863.2318839049","27918.8976264359","29465.9396049208","30222.5887345798","30937.8057156021","31851.5280565122","32691.4354356581","33296.2360100304","",
"Lower middle income","LMC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8027.91235999332","7987.12685437516","7829.02112412848","7717.29701981079","7859.21687180306","8078.88960507046","8168.11887350889","8334.16739807779","8592.77502671961","8754.59023377634","8947.76301568874","9129.76158533651","9489.59017093227","9925.17505701982","10329.8914307858","10873.8525173095","11441.2071242784","11751.1204101689","12156.3546480537","12784.1148646933","13250.032442435","13796.3955940389","14347.1766845474","14949.1333620842","15587.0597607557","16308.8212329938","17006.8547244971","17657.2867189792","18068.3068149295","",
"Low & middle income","LMY","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10511.1851353782","10351.8062481736","10409.9093781076","10426.9379317065","10621.9378461682","10954.5751141806","11263.6306735283","11305.8771435747","11525.2754787949","11936.7947929467","12204.2350546771","12578.6653323857","13114.7338470949","13815.780600537","14530.7987466212","15438.789329147","16470.4674598166","17157.0510019508","17458.8513461565","18548.3665143738","19411.1286864713","20192.5071005484","21024.3348280118","21788.7416940109","22491.7975157925","23334.4974289801","24243.6756363121","25055.056410254","25735.2576734316","",
"Lesotho","LSO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5156.49425683906","5352.02746303151","5387.21279665042","5539.66283406048","5557.61135984075","5736.36091704978","5816.13717794302","5704.79032190986","5572.24342189532","5665.2692039286","5777.0318566814","5770.27758665218","5987.40646428795","6031.97978701273","6173.11016866152","6354.96906065358","6567.67336965837","6915.01875146267","7024.9030436727","6994.81555855287","7257.70392197246","7623.78532684202","7809.73676860684","7913.4529322507","8004.79941756565","8301.42502560476","8067.19355998452","7915.76573760276","7701.70756092648","",
"Late-demographic dividend","LTE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10359.3150822584","10058.9015938635","10209.6433609137","10381.1846919794","10748.420173814","11084.8882328481","11510.7061502554","11636.3559605232","12007.4548762996","12654.2003385669","13213.4403719693","13863.5142169184","14674.7142457351","15640.1952558689","16621.2911520964","17928.5634776337","19477.7365149861","20628.6428704814","21129.068821746","22588.5630281555","23935.9606928026","25101.8564592723","26309.4513477654","27435.601663157","28504.1840220527","29676.3503096488","31086.7816772018","32551.217021784","34012.8658858296","",
"Lithuania","LTU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26810.5271468164","28033.5614229826","29791.6920442206","32091.5939436559","31563.2365010181","34326.2142763166","37832.0282039988","39035.1283384448","41609.3046031753","45691.0352065916","49208.2393195056","52849.7330205703","57799.1462123862","60260.7380056491","55687.2495377888","60117.0341095646","62276.1154307888","63622.2465042483","65181.9520474277","66316.1727946313","66974.5726431786","67169.8216445849","70089.0248749472","71947.9830768971","76027.767247989","",
