"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Low & middle income","LMY","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","37229116230.2735","37464378662.7679","37666855858.8404","41682759149.7958","44243396083.498","49313769965.6872","53768970087.7972","53216722095.0082","57452959509.9399","64931137899.8551","71815028176.8697","82643499727.3989","93472774674.6276","115924324679.62","149535597041.477","175451494907.058","192672176886.553","211220109252.943","236810787090.186","277573875178.66","320513233661.78","352703989003.52","362572774686.157","354261150420.842","358687467867.434","380093519512.066","404508126402.614","409209562793.083","431685844936.594","470993039291.18","528940873376.922","535666623056.351","501125146598.57","580354691829.487","602205731880.182","707648402632.848","754310659294.474","822509715181.392","805551727708.716","774238010181.372","830977793370.129","852759449421.207","864472169589.109","964428383164.479","1117830244220","1334684965071.97","1591330554371.87","1984890288427.38","2414895313196.82","2516202227835.11","2953428087979.54","3526084705637.53","3816296527709.8","4106770820876.89","4240989868616.13","4070639928351.57","4115466350858.94","4506606287121.28","4810704375808.6","5003210577348.73","",
"Lesotho","LSO","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","5739885.20229595","7559848.80302394","7979840.40319194","7979840.40319194","7979840.40319194","9659806.80386392","7139857.20285594","9519809.60380792","8679826.40347193","8539829.20341593","5599888.00223995","8389261.74496644","10407180.9548589","11527377.5216138","16188373.8042678","21636240.7031778","21849126.0349586","25298988.0404784","35648574.0570377","47505938.2422803","94032229.0703647","90745868.945869","","","","","","","","","","","","","","","","","","","","","","","","","","604880347.460755","630025964.750884","717156755.60853","926720429.519932","1027636413.72471","999074817.340477","1014304864.65199","1006810047.26934","884349755.856696","866428414.096916","955711583.782404","997081389.461912","941172705.130157","",
"Late-demographic dividend","LTE","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","25901750594.8061","26026194710.3181","24320952718.265","27975855824.3893","29193027868.3779","31325243894.5363","35567771794.4443","34290327299.2084","35380186352.023","40360330925.2246","45560760713.4537","53298212291.5534","61282302822.1999","74064984217.2553","86574814758.9699","98419509269.9249","108775687961.368","121485401448.563","128841873728.214","156132930991.802","173782609520.926","183036149849.902","196182970738.082","186129763357.656","195428226581.209","215013131040.906","231520653420.956","239880608589.067","265394722659.31","313418307257.542","361255658786.315","367560402150.171","318585319664.674","359659516686.497","386187840473.521","503474392912.006","543203727634.139","580080733787.508","562444576614.036","514423321749.677","552575451573.216","576361816659.838","612385631549.94","680429009057.262","787165629211.393","952018657892.807","1150409647601.36","1444993254651","1801578715377.22","1839647222224.5","2138143685223.85","2605529325528.12","2827809816102.83","3091572278541.2","3194577471176.47","3031263544619.72","3075992548953.6","3399294028294.87","3713433554650.84","3850892686342.52","",
"Lithuania","LTU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1887930055.75266","2018599913.68148","2444675873.97497","2909343116.0984","2596592145.01511","2585352611.13509","2590801899.00734","2935963182.11703","3676380146.64411","4341148782.91108","4834449558.40279","5779274689.42151","6933267651.88834","8928441387.38475","7950838198.49875","7370126791.04746","7984070132.76369","7495671207.50724","7747678715.26749","8070058528.9727","7129295302.84803","7312600800.13506","7784048941.8906","8790277826.77568","9166879714.10195","",
"Luxembourg","LUX","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","162369503.83219","188651258.77012","237003940.976996","312067894.845788","386893123.446562","494537676.867391","534863113.897597","638124929.656725","782736006.148328","934859658.778206","1065297282.38378","933051933.941764","802162281.476249","756861538.461538","723200223.401285","764105577.82458","1090995123.7132","1435987034.03566","1545477783.87274","1604582309.58231","2089472477.06422","2190413467.21796","2556091593.47553","2607307602.61194","2816032071.3769","3437313902.57252","3506238436.48208","3211936175.01128","3195056679.26206","3406502237.37481","3155272710.52147","3367249217.00224","3832492000.75287","4954944695.25959","5901733300.22349","6404020644.19848","6726946430.81169","7743852997.53627","8787376592.9398","8971706029.45263","9064903992.75214","10015475613.5478","9866428281.12707","10678866027.0638","11066308687.8031","9530356116.41683","9660315987.72072","10543692863.1941","11814848764.7427","12155543051.8745","",
"Latvia","LVA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1363307187.67827","1311288922.91986","1372441325.91338","1621726438.69892","1698162382.89695","1662434530.70684","1717675173.49452","1971263074.1246","2483305866.43709","2860870300.50735","3007087741.13254","3681545021.31929","5423119956.23034","7008723870.77913","4975233527.93995","4362395412.61699","5172039656.98743","4892058163.72663","5334801771.39672","5570319472.82012","4947653369.82791","5037985648.10868","5526053503.17295","6198259820.93254","6501131037.63136","",
"Macao SAR, China","MAC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","66336856.3076231","64172985.7184963","80518704.7315629","98264739.7109566","114810562.571757","146570451.197283","187050717.608139","253799524.514868","330507418.027677","407031220.718864","437389461.008743","504543400.773131","585153825.860834","673460679.233917","750150632.65716","825298107.908167","867799669.123176","969606726.810896","843519106.891439","851559096.284309","896880523.81308","965316910.188002","1023783999.40166","1189224950.38135","1296523108.45602","1610647220.59757","1833642972.03277","2080583144.42093","2301117192.77199","2612805866.65336","2965118462.05835","3350230933.87406","3897785178.60049","4355666875.39136","4724018461.30755","4902566658.36033","5210777330.44286","5597050988.16678","",
"St. Martin (French part)","MAF","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","241082877.186049","258867700.820077","288509020.847742","337911273.589566","365576524.058887","353719988.143464","365576524.058887","379409149.293548","418930935.678293","436320521.68758","475644699.140401","536435643.564356","628368979.307947","728286542.160754","923612064.625383","1445774213.44849","2077025773.31252","2293429262.98492","2752537979.69616","3393347182.68318","3873103693.54265","3241917522.18549","3173720737.17417","2677389506.84122","2349946087.05522","2577451058.33251","3453385176.39822","4012315771.8442","4511216820.3579","4563276077.37801","4737537434.93928","5028068109.25045","5550471515.57742","5679071459.2967","6178355471.04205","7039068419.20375","6818320207.89592","6662433179.38491","6651341312.31519","7125916863.85704","6840482665.16093","7058203521.18906","7450683531.43998","9071303193.93382","10676088385.2052","11562766395.9391","12246634715.0848","13843731308.6679","15510883449.6729","16944309987.4645","16730385401.3211","18956971037.9609","19492605813.3605","21213372196.7759","21924390040.8027","19504726401.2781","19948406831.5065","20863392488.6504","22454267480.6363","23184431897.3495","",
"Monaco","MCO","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","454068823.720377","440291521.73913","555981601.731602","419751396.648045","179408981.205222","188834912.413338","212665076.009575","336136447.358727","389834177.269663","387247876.836222","491212022.603892","681188552.368042","877937627.163321","1236002790.60816","1292617375.96313","1270395252.76289","1393383538.07098","1453571676.27194","1453575253.44011","1366782894.92434","1123434811.48869","1200514811.43155","1453715714.36294","1740400306.52699","1694007440.07996","",
"Madagascar","MDG","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","96004237.2433754","107738206.435955","127294420.033358","125516793.269414","129428117.008773","133339039.699735","139384070.541992","146851032.653662","162496323.560103","163238908.253134","145705180.987927","177678065.271301","183187922.580267","202410403.565162","214777983.309359","247370074.424163","244638712.855891","260088190.410254","317396093.641323","424995700.213346","1188622612.08443","924190610.545936","718058247.745407","583415462.487876","602828589.877905","555330886.65719","573599881.19817","474125083.206458","378800058.576039","383559674.611611","427573065.928671","376613963.20068","498270861.62761","488444409.435241","408273181.516469","436444080.436859","518279399.589018","617706622.874682","748994840.480806","727635695.10366","799963255.23485","917534156.971229","797129410.303579","1125598347.83636","949769299.301424","944578287.608677","1079257862.46634","1622153369.16244","1509775211.38853","1202940265.28293","1309339863.10677","1630783508.11743","1737737003.02606","1943872654.22462","1978627550.25578","1714341609.60104","1749008388.84658","2124359985.04546","1985474867.65254","2011489011.71562","",
"Maldives","MDV","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694780369.821331","746698945.094135","779001067.12475","700071488.919217","783584998.83047","871018073.072422","",
"Middle East & North Africa","MEA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","10418505748.6906","11807752211.08","14352308129.2506","19816262305.8231","30814184966.6114","39837823478.0314","48002948884.7472","54122262891.4386","65117440374.2703","74906135813.7177","87535928953.8626","104605527279.564","115944123322.639","120596658272.079","117680660994.04","118276573138.079","124141856905.425","116440202845.994","115065556810.83","112942585787.664","118973357976.535","135296830272.568","139354728465.513","127684156844.02","128791007973.148","141774188693.122","155924754740.093","164615246181.314","165506906539.24","165209277525.78","179411740760.849","185751328141.458","183219031681.548","197584225043.142","218459777791.814","247059449257.687","280181393737.042","311337385930.617","367892842589.905","391075352102.616","435483947339.92","511187334196.495","555624745848.537","605340513151.181","651146501291.807","643041061251.082","617568437310.507","628218729932.017","663154206776.097","684378468502.587","",
"Mexico","MEX","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","736552000","809224000","953088000","1104168000","1284720000","1372744000","1582144000","1745016000","2008704000","2233624000","2579456000","2986512000","3899144000","5074136000","6581448000","9079448000","9799753246.75325","8803867256.63717","11192855263.1579","14662978070.1754","19510608695.6522","26926367346.9388","18188758865.2482","13103563696.9192","16219642431.466","17026021798.3651","11781966328.8656","12331644173.5597","15409575469.623","18436993296.7703","22025623622.2712","28545792472.8333","36108304307.0859","45641008152.5228","49967160380.4332","30790496308.0662","33370043687.6595","41342172507.4193","44979754268.8266","55092447491.7367","67358879499.9788","74771103261.5095","80127010666.9428","80473440633.979","82035838826.8651","92325474082.1626","100898175645.919","109537060449.113","119096486158.657","107258079032.079","124517633586.578","139027241473.683","143491025627.397","155372292279.987","160406576791.424","144341228964.621","129531181948.232","134626250019.813","141436635886.99","144122539971.76","",
"Marshall Islands","MHL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78894500","82744100","85558800","91161100","92718900","91783700","89542900","91533100","97046000","98591300","94799000","100364200","110494000","115125900","124685400","","",
"Middle income","MIC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","36338888915.8564","36478080195.6375","36539382661.094","40484825491.3182","42920801560.3579","47823350835.7936","52140196913.1173","51423495230.1127","55419254108.4664","62684487287.2572","69431823391.1143","79975228852.3062","90426785004.3677","112335795249.74","145289288953.976","169748791273.995","186660338091.897","204774492455.498","229383010135.239","268250567046.89","308797298003.989","340683053563.598","350955962869.311","342749968061.122","346337669910.458","367028153052.643","391456142830.95","396148577447.074","421401873398.09","460321392517.888","517287285146.686","523567993159.435","489899552195.363","568749070440.723","591261450764.224","695508692079.834","741539407048.808","808831024193.505","791195336697.055","760213876641.872","815365021297.445","836310115601.99","847254680717.417","944776588629.139","1093980781931","1308261554073.33","1561207422330.66","1946830636394.9","2370418308443.57","2471203138255.07","2902932689079.72","3468865452168.37","3759997966045.58","4041608206339.33","4174535168387.58","4007417184389.39","4052428179507.63","4438540377923.44","4739907919420.82","4930321331931.82","",
"North Macedonia","MKD","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","851828621.908127","1016928571.42857","452185621.685327","537584353.448276","643764434.180139","826535433.070866","801629072.681704","736947791.164659","723516483.516484","755869947.275923","638777615.926196","884091179.665212","833910905.706001","894255213.788812","989081268.151506","1012951543.81672","1132827067.85405","1400788735.92102","1841515058.14745","1793444987.14303","1720626261.14866","1901661285.80084","1817299119.02828","1893618534.63605","1944350530.07186","1708587592.79833","1646764767.62776","1687096980.72825","1811606659.97762","1761079740.00927","",
"Mali","MLI","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","32764962.2420081","40219020.3207485","40854653.7436827","40825881.1134897","49844128.7642258","65092078.0105036","54457102.4526985","72487574.1936074","97785530.8756496","84131235.5487852","111160995.80063","144137602.429185","182170020.345842","0","0","0","0","0","256751613.197615","339205887.049571","358861449.820088","383148194.281517","371730139.936798","456878744.516368","388363418.264495","430069990.834624","372881164.39106","224780157.660769","267199093.496042","305360702.051246","302123085.431582","547331028.229764","505073013.749736","484992338.789929","519738933.493943","597494231.753134","732173537.935201","841765653.677713","865055190.987369","915873896.981414","1135978957.85813","1517938711.31047","1483365781.68405","1676878654.42266","2442185676.39257","1926564948.29207","2235106296.82122","2335227640.95917","2145459312.25791","2277897774.25288","2486811559.26015","2710361891.61941","2720453552.76408","",
"Malta","MLT","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","44800638.780136","48715279.9746916","52752362.7362736","62801420.0907927","71005679.9198129","80697869.0170702","85870948.1975159","95716681.9152181","121667037.985964","152334371.257485","186616828.237634","198367895.204263","210347812.5","193509480.790231","177236614.209889","182818997.071742","231707013.327507","289286655.069583","323412352.406903","349154348.361665","413413751.181953","462778353.253652","524188989.096783","502572599.663111","565297057.821197","670112642.876492","733690704.281742","698664004.899848","734045262.090273","735847228.030365","724706756.453547","779367369.058695","847706517.887248","1033795294.98442","1168469074.63648","1182898351.6773","1275771104.45921","1442135853.44209","1802121524.32839","1711390445.10135","1722552633.54157","1889366541.33124","1876636893.66077","1979742614.28797","2152217304.23519","1895310186.69383","1877096308.56336","1986802969.56156","2380574775.07259","2574389664.63989","",
"Myanmar","MMR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5358498908.34453","7203116243.32866","9132028527.34237","11114290695.1895","13995288631.845","13442349532.8074","12797683495.7606","12685077499.681","13940735335.864","","",
"Middle East & North Africa (excluding high income)","MNA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48919230979.8693","49857990091.4768","55642267927.0804","60200467626.9391","62975751653.3568","66500493021.1958","66497948019.1872","68219782514.847","71373790887.1892","67697093862.0247","74723055776.8044","86047585996.0191","96738213494.6107","108377699820.683","125886914442.163","155272582306.53","170699582667.994","190759007329.649","224356732873.88","238510342509.353","239493383461.375","241599304908.192","237940315882.337","242603123501.783","234568671757.293","233343862340.237","247715391182.466","",
"Montenegro","MNE","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","215903759.120717","291946981.909368","319383322.315611","457063213.841457","545366277.626024","675811466.235543","520102872.914314","731806734.191076","1009957521.60539","909252570.158377","915314982.250747","957214367.996937","862267823.981513","869546592.308436","888772299.419483","778028090.304959","857808481.088138","892680079.031616","1018532674.07928","986462772.848155","",
"Mongolia","MNG","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","574600000","577200000","583600000","468750000","507625000","757500000","794566666.666667","824866633.333333","830500000","623640000","500357894.736842","208823943.661972","149011137.360783","233003004.458228","161232919.462339","169515119.355656","144249927.214269","175413934.093322","154741806.182403","174027310.501146","212913413.668155","225161573.149699","227210700.891378","288206665.429266","306321632.243424","398873955.581219","553563970.650054","823363336.313251","646967089.397306","912210490.852238","1275745431.23049","1662819944.31267","1693192031.77316","1591526655.98681","1589657958.25346","1637030087.82591","1455129398.70083","1529681464.88788","1695516773.27035","",
"Northern Mariana Islands","MNP","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505182502.614151","442951763.1015","519876844.423072","717805680.046765","372819577.547428","444236547.809841","597404397.241762","770251174.776414","950256608.558837","843056031.312388","938989045.383412","883459823.46482","1014449662.1437","1340542488.6964","1459532665.53922","1503423750.43306","1648881026.92306","2051074887.03983","2082311043.9235","1981727282.89964","2761393644.47013","3336657952.98347","3982994635.28224","4689569823.3326","4135661989.62046","3146933682.96853","3258420685.6095","3241968437.26326","3313891441.58542","",
"Mauritania","MRT","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","97821668.1181611","88191302.4724589","83373040.2502055","90162802.8761727","89589932.7307213","100303657.19935","155105930.436324","189558656.605386","218458464.563722","283886479.227811","417270095.101696","440264720.301688","432333642.636818","493816420.062034","544656394.086912","491787566.718963","407918941.837117","441185401.95075","378772754.093302","336654697.782818","321440652.399816","376929985.472465","393896070.155323","420476954.645885","448572418.393846","404936213.936529","316531501.717858","254899764.912339","257806125.834513","256009385.981136","270826245.062745","256359768.987113","422345672.658588","407325806.390026","367387312.162522","356668132.332404","361000312.80015","395564639.014561","461215517.858691","502651076.807229","560654525.65528","637764251.687713","767861539.481426","744834454.516631","761030033.273649","707286032.911446","812058448.519992","844160950.771912","898799240.234536","901457470.924502","860022533.068839","865531138.949109","935231383.925443","976370918.595397","",
"Mauritius","MUS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","95188206.2411135","120775505.87986","151379942.563237","159953076.203611","159285816.535013","159122699.04325","149367670.728903","145734738.856333","132968123.881365","124008418.326048","153567397.374205","220139460.483608","271177359.2207","267413343.125811","359740303.42786","388984539.013436","429215932.45605","457468257.026292","519853694.795216","572711847.834214","634438692.674991","589590754.750134","573228540.347689","618126086.921996","664605270.175545","642491542.879506","685536225.886122","818941257.638478","934330898.048985","942339097.917698","992743179.187652","1013518044.81744","1245255300.00562","1270940368.83835","1382355998.49274","1550790775.44764","1558668885.19135","1771515305.49095","1897810695.71806","1746057101.78083","1889234959.30156","2010272204.72487","2171159649.20553","2152367260.06737","",
"Malawi","MWI","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","28139437.2112558","30099398.0120398","33599328.0134397","35419291.6141677","32199356.0128797","36259274.8145037","42699146.0170797","45981772.9908865","42601704.0681627","43921756.8702748","47521900.876035","54158141.77398","56387225.5489022","59440986.2077383","78102710.4136947","86478351.4702477","94523548.7404162","109203677.040647","159061277.705345","200758966.825805","238763699.051841","221154920.138501","206537186.167693","200800136.193395","189613697.467101","200104705.950788","233087958.734082","226015303.119482","216803966.735642","259757202.391738","283227674.154421","264616701.744373","253455166.097744","269805578.268375","372911038.871847","292772299.901202","318910330.861939","466605417.107552","257049384.186118","238790274.473157","254165567.195913","271359028.661737","367304981.658327","301563729.378864","328128977.54924","394392286.892666","455539054.579141","487355169.755347","703863666.866634","987256219.411208","990457151.362878","1072863391.16573","867192122.630527","903289257.652083","758262167.336086","885844472.982499","738203483.819751","899093146.736321","1044992540.95646","1066186283.61145","",
"Malaysia","MYS","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","237488566.575199","259375408.3366","279302234.417875","388736443.224879","450150267.86881","501437344.832092","568404547.236378","556644453.155625","569711224.356462","596498105.318176","706258983.405201","710939291.681683","971059724.783657","1200834936.35657","1460678825.14229","1633910726.18254","1692241107.96349","2189087067.80969","2629533678.75648","2958782672.27198","4047498736.73573","4524543205.59004","4910936028.08941","4745185887.21837","5009813961.42686","4770036246.47604","4697838382.27318","4786474043.49897","5020620131.35787","5462935617.24749","6072682908.79515","6729706139.07477","7697805002.55232","8449555184.33627","9134659350.70873","10975677830.941","11200413387.3917","10767620129.1788","7050040766.40848","8695789473.68421","9533947368.42105","11170526315.7895","13067368421.0526","14291052631.5789","15693421052.6316","16468537931.3987","18168856659.9422","22387421456.8303","26554649559.3261","26391544899.9858","32084070659.0916","39540196078.4314","43525641025.641","44338760354.1845","45059427419.1084","39436979644.0917","37852430634.2357","38908040414.8451","42861569230.0067","42648922631.2613","",
"North America","NAC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","211521604760.135","230271714465.643","249685556988.949","266317694397.114","298970610704.885","336010891019.74","360621618949.446","389406713385.865","419425588672.034","457024176542.48","512859969692.263","572981692728.752","626939665944.318","673100741681.688","713560799826.978","771647619932.541","821986319045.43","870319914899.572","928340072693.777","1002956718158.64","1083355154621.87","1152335732155.55","1194061694637.88","1211741901212.16","1240018138659.03","1273393712386.63","1304224742135.2","1350998083819.69","1393818053418.3","1483430960928.05","1580801453915.59","1682101756759.97","1796063673646.57","1925782150919.67","2052701696001.47","2187187558757.67","2328029745350.34","2482372864950.6","2659487730401.16","2733410289037.06","2858374661656.65","2891750614606.89","2901961275776.26","2915341188240.41","2931755372404.63","2933346027846.42","2983357245954.05","3085783412507.18","3251609012187.3","3363493972974.48","",
"Namibia","NAM","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","343706673.68296","466322126.834296","457513653.448802","510098638.818103","435340991.067124","353050734.493895","416919250.424326","566659765.549268","583569546.288797","557207952.217467","654822220.196927","759733169.159454","915077138.84993","838044190.103131","858357609.552777","987956356.317719","988029446.654106","1024993858.50694","937925691.442216","957689876.421966","918686028.415805","809609580.448822","722268359.786352","1094971208.37575","1345764555.62952","1396478399.2724","1555535354.87875","2083075257.99501","1851926269.73836","2105527854.69564","2879483309.00509","2862328849.31507","3256664844.15046","3364894975.43615","3447953988.32416","3086408728.52607","2893582148.10182","3301663788.04961","3476330794.39923","3204513018.74256","",
"New Caledonia","NCL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","298549768.233087","297932878.169329","287213245.530972","289486621.369936","323198678.923488","488347158.456773","","","","237755150.753461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","36156337.3388802","44872036.6663799","45540798.297566","44292562.4570437","43043320.4966632","43657719.7749621","49769129.0728041","53431512.6489375","54328827.9791101","54677901.1896418","56402043.247706","57171338.9732946","69134492.8095177","81601125.1330257","83815975.3424009","113393084.597334","138159993.806249","184766954.290485","205903721.994417","240696764.221405","260318554.181284","237366665.25596","228236646.710669","202589577.658463","149213869.474939","156033325.691188","215127723.784088","250551846.264315","353535794.408024","342310842.695942","735315932.07848","645379490.195504","672616559.233818","474003485.122185","379253445.444855","443470764.83188","476608323.054119","470489339.988375","527201429.401415","557517119.111858","463159012.846249","468903691.604893","518730543.264079","625760664.771575","732166833.815287","779334657.916801","804106858.491672","986537281.036833","1251004744.05729","1348883956.16532","1215418231.03618","1437575367.83943","1423576864.47893","1564029786.01956","1948714930.06866","1716813114.49012","1638526534.34257","1925406182.34492","2165825151.47723","2225593989.53083","",
"Nigeria","NGA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","2921747037.23443","3007343289.40478","2016774544.45415","1536804660.82607","1430550320.09657","1057333970.55308","860046371.142144","770890961.66369","578738090.334603","659312716.860024","599727145.592275","978662571.347182","596242922.737307","598513641.92808","513854734.223991","465420493.75","496966164.653685","751170664.772727","821347859.659231","1474704210.43627","1473664332.79122","1278635446.54009","998495868.36338","6529666089.48889","8004496320.30032","12102316344.0514","26042051942.6015","31778934789.8706","25247485731.862","31982044140.7537","34716667511.2755","37479475519.5667","36398093075.5938","35339818403.244","28892549860.4205","21787496594.9575","16545301266.2641","22259863334.1538","26385706758.4615","",
"Nicaragua","NIC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","19622968.4285714","20580192.4285714","22016015.0952381","21537411.0952381","24409059.9523809","45228573.9285714","52457143.1428571","61285713.9285714","62714288.2857143","65328569.2857143","74485716","80428570.5","82742859.2142857","88971427.5","117357139.071429","143900002.785714","172557139","199471435.357143","251771424.5","272726322.473684","431905263.368421","537109971.05","577913056.26087","862616697.958333","1097448283.24138","958946471.988372","1020129816.42053","1318388584.68214","847372178.433082","270489433.892667","438903225.806452","305958762.886598","352680000","308937908.496732","289389880.952381","311221739.707835","316451879.075282","303576793.217684","330323017.170505","399519288.738357","443148345.153664","477092771.389042","456858814.035088","488851370.497881","526477131.198996","595985209.133883","1025741717.74602","1040626609.20942","1175826841.97213","1203126920.5241","1234758667.1911","1329183073.71914","1429032518.35714","1511519730.77483","1696489450.63158","1792580200.17023","1921316515.84501","1986562798.45196","1986549700.18889","1958897037.28975","",
"Netherlands","NLD","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","6091727152.579","6972429536.7383","8497066416.0401","10751059461.6863","14051347154.3434","17294383146.1595","21668250261.4151","23630504250.7085","28408003052.8868","35357139947.0361","41729689113.4791","44983722012.8575","37886092025.0817","37327567054.5515","35954595784.1093","31743192307.6923","32161109341.8259","44750227558.9135","56828988250.6527","59217997547.1067","56476096851.2938","69055591189.6406","71689731258.8402","81308863408.5213","80135467489.3213","85256715098.6802","101432884984.903","96290196078.4314","87493788118.3646","91226394134.6367","92033880247.1767","85599778883.361","90523489932.8859","104335591944.288","132548532731.377","147912838341.197","152636487999.005","170055200100.364","196908020804.818","222720082027.245","225679355376.493","222164255992.878","233133766881.641","218355900256.016","226148740007.713","228815134634.297","191152095562.014","193401776761.047","202767604045.883","222741011048.627","222285097615.686","",
"Norway","NOR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","2012627924.23245","2400544225.40002","2909747730.79142","3815775781.3313","4653320576.92655","5962425146.83656","6781453312.563","7937071475.53301","9178223298.93367","10274876088.5449","12044258179.4623","11820716090.2518","11901921289.123","11680828901.9242","11285793052.7477","11706951100.3583","14967071010.3182","18824786641.9295","20310112014.7307","20548048374.2487","24298768311.5804","25600425735.3962","28721538337.7585","26495538546.1158","27492206982.5436","31869396388.4329","33300877546.5906","32235841321.0055","32938860982.6245","34120166170.8893","32342929855.2569","34903522137.082","42369172574.4633","50330357899.4944","55027148112.9836","60053550640.2794","64413952255.4691","75090332156.2004","85546985815.6028","83411096798.8168","91497642354.8876","104234956710.531","105681822088.526","110352851063.83","108991007669.929","89656505115.2216","89839552457.7325","95638525085.6337","101663326160.467","98490454545.4545","",
"Nepal","NPL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","119532131.98935","108078310.837899","100800000","119588642.7381","157416658.333333","130416658.333333","160166666.666667","203922303.904517","247616976.550324","238789538.86883","245817270.758935","259120372.028301","268433067.694032","312627522.103831","353316563.26882","314258253.707679","351124485.270827","265211581.291759","310416666.666667","326265306.122449","406967871.485944","418128973.660309","438137822.198843","452219531.880549","449286239.882266","491733024.467931","486870748.29932","508178585.539312","548537858.269094","628764871.453991","723528576.019951","785264231.998197","949799609.859904","1240658111.88886","1385653986.48517","1599079639.3689","1811405808.75201","2028765843.36896","1914676920.68061","2055900442.30667","2337258154.39449","2441928211.90783","2823134020.94857","3394194071.26364","3543522101.38572","",
"Nauru","NRU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
